,lex_richness,flesch_score,no_characters,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,colon,comma,female_pronoun,hyphen,interjection,male_pronoun,personal_pronoun,possessive_pronoun,semi_colon,period,coord_conj,sub_conj,punctuation,no_sentences,label
11,0.067210166,81.02,49,0.40514114,0.18501951,0.2398536,0.20378916,-0.09399902,0.38622135,-0.12867597,0.17697293,0.11508233,0.006831581999999999,0.20526509,-0.06738402,-0.014958253000000001,-0.17331214,-0.10666747,2.8954611836283387e-05,0.010702348399986246,0.007332755447538767,0.00282307465403763,0.001279431910515772,0.008686383550885015,0.013168919395789638,0.00034745534203540064,0.00014477305918141693,0.015250032121522506,0.009840948697856816,0.007796029236919301,0.05295979471180208,0.01943035420538592,Literary
12,0.07363609,74.42,49,0.20226003,-0.011030742,0.27779588,0.25079358,0.15143402,0.22520834,-0.26973224,0.13932665,0.05293015,-0.08469393,0.38048553,-0.02359279,-0.038818467,-0.07117295,-0.3071324,0.00048120180149924436,0.013977408577923364,0.005994972443678086,0.0022832022977386022,0.0006140335487880982,0.005476176751436713,0.008689201280197293,0.00030576364470264486,0.0006491211801474181,0.009799474186781487,0.006649106142591121,0.008107749103385705,0.04364149463284553,0.011441074082521097,Literary
13,0.08941510800000001,77.47,99,0.07121649,-0.073333785,0.26454140000000004,0.022630211,0.36879298,-0.042194586,-0.39472333,0.20783438,0.05765392,0.071789905,0.28451583,-0.06019999,-0.2782995,-0.09001314,0.013765563,0.00030351777096549,0.011779684437365913,0.004140621380750264,0.0031485975082788465,0.000488823357449684,0.0060368087183083514,0.006262050853603794,0.0006006456941211803,0.001070299508141465,0.010525676804692704,0.007425003154987356,0.008025648849108537,0.037089871611982884,0.011356357019966677,Literary
14,0.10786289199999999,75.54,66,0.28543258,0.052777726,0.30371305,0.19592102,0.13209103,0.22501533,-0.22010969,0.30180356,0.3061138,0.03262668,0.23926073,-0.04172297,-0.006274182,-0.034237806,-0.17103288,0.000303346662201824,0.012821320936829042,0.0036401599464218884,0.0010794413693935036,0.0006303307266531408,0.006224515925699766,0.004859455945791557,0.0009789824098331594,0.0012311147004944157,0.009364350857840723,0.006242243977386886,0.009439202631630783,0.03417574408572498,0.009679516221167294,Literary
15,0.180933199,-89.81,7,0.31832194,-0.040929902000000004,0.33072087,0.15805794,0.11942309,0.25113168,-0.25155768,0.15859446,0.12863803,-0.12057125,0.35191867,-0.07333811,-0.12268166,-0.08960995,-0.3130969,0.00033788434344066376,0.015767936027230974,0.00211490570523971,0.002840731331890025,0.00047554092780537863,0.01191355166501896,0.007120599682138433,0.0005005693976898722,0.0019146779461637613,0.005668948428837803,0.007608654844886058,0.009135391507840169,0.03584076887459485,0.0023026192293734123,Ghost and Horror
16,0.149813665,-12.81,23,0.2835979,0.15293808,0.2613432,0.22711447,0.2860488,0.13172394,-0.3450362,0.15239134,0.12452867,-0.06350538,0.30509344,-0.04020437,0.05611215,-0.17701004,-0.11887745599999999,0.0005256221169234631,0.010488907019801048,0.004997332663884269,0.0015062603947657452,0.0004314808422506041,0.004620767565192833,0.011351868704302256,0.0004314808422506041,0.0011610757209652618,0.008307967489879813,0.008849279819248752,0.008692377694793987,0.034745975460507735,0.003412621206891141,Literary
17,0.240403676,76.66,15,0.24616365,0.07021432,0.28343709999999994,0.3162527,0.12887865,0.37742612,-0.25276276,0.25272563,0.14782567,0.03790488,0.35743877,-0.22538428,0.11656493,0.010255002,-0.30474517,0.00048636555234914564,0.013683084206089297,0.00012969748062643884,0.0008106092539152427,0.0012321260659511688,0.005609416037093479,0.006582147141791771,0.000778184883758633,0.0012321260659511688,0.010894588372620861,0.009630037936513083,0.00881942868259784,0.03877954670730521,0.010991861483090691,Literary
18,0.073640204,73.71,61,0.31836290000000006,0.10538281,0.21110341,0.30965909999999996,0.17562394,0.108615324,-0.3356064,0.12270126,-0.09069272,0.024153812,0.3626995,-0.15742727,-0.046758365,-0.123513095,-0.1554073,0.00016329963237170263,0.013923334905092295,0.007166812615713099,0.0024739894304312946,0.0005735899587056055,0.007238256204875719,0.01124113844338708,0.00035925919121774575,0.0020677815949066846,0.01026338189456151,0.010594063650114208,0.007636299058781744,0.04473185179741864,0.012033141660389837,Literary
19,0.08968390400000001,83.09,78,0.31888232,0.02880808,0.22132695,0.03971643,0.1747692,0.12909214,-0.42178230000000005,0.24451354,0.054196905,-0.019735862,0.2575332,-0.08029045,0.006565881,-0.15853302,-0.28257358,0.00013961118285574675,0.016127776450278283,0.0022821058736035528,0.0016135830941596883,0.0009423754842762906,0.00738596853915691,0.00881429833298878,0.0006550986272461963,0.0007061104055973345,0.013214735423384336,0.01012986524836024,0.00687048109476646,0.05514641722801997,0.015102171222376452,Literary
20,0.057914795,74.83,135,0.20693447,0.121159695,0.17358355,0.27250063,0.22415148,0.24714296,-0.14223029,0.039838295,0.20850155,-0.18633429999999998,0.44966787,-0.1454402,-0.11603684,0.024893275,-0.17490219,0.00016418873778492406,0.015765515835720674,0.0010643959552953698,0.004056027991348952,0.0005367273221383035,0.007969381631243418,0.007551549601983853,0.0005038895745813187,0.0008786928311800075,0.008353243576823344,0.007103144497412612,0.008049777495951899,0.04296083249351738,0.011646077021503063,Detective and Mystery
21,0.145306224,86.54,49,0.10082653,0.051413387000000005,0.25354263,0.25644994,0.14834756,0.29184106,-0.23269189999999998,0.12814404,0.3001374,-0.12911421,0.3397292,-0.07554931,0.044350743,-0.010405702,-0.2614149,4.706029993097823e-05,0.014267114262408233,0.006776683190060865,0.002964798895651628,0.0005568802158499091,0.007764949488611408,0.0056472359917173875,0.0003843257827696555,0.0010745435150906694,0.010972893267239757,0.0067688398067390345,0.00794534730501349,0.04618968438225513,0.012933739097697183,Literary
22,0.058412488,65.49,127,0.26977852,0.06124400000000001,0.24104919,0.082334585,0.18105964,0.1736309,-0.19453149,0.34322536,0.06565219,0.19620648,0.31494138,-0.11248938,0.027208759,-0.14205252,-0.29913935,7.619922933271748e-05,0.01615775350604377,0.004210886642509557,0.0008323300434804526,0.0008522590726905479,0.007387808357765932,0.00880980320669803,0.0006248336805282833,0.001788923445565029,0.008243584317964145,0.008737120864872976,0.008462803639275193,0.04033518282539709,0.009017299569650198,Literary
23,0.09707603699999999,67.83,39,0.27023494,0.046114497000000004,0.29761508,0.16640048,0.12805167,0.24501199999999998,-0.41934353,0.23053189,0.05961605,0.04775629,0.19780399,-0.016382018,-0.056404925999999994,-0.12843591,-0.24932045,0.0002918209199388241,0.01698951574767928,0.0012993486216254211,0.0031333472498540895,0.0008009099700510793,0.004500858422122156,0.014961679866060588,0.0004132354632710356,0.0015911695415642454,0.007606514635777671,0.008481977395594142,0.007634205671976245,0.048883199209314415,0.012416234615499311,Literary
24,0.062282445,81.43,48,0.17980623,0.061024733,0.35962662,0.22565462,0.13135587,-0.120005555,-0.35464296,0.24731874,0.25651506,-0.002477193,0.14434138,-0.025733838,-0.18612911,-0.21685219,0.050040666,2.9432059361193504e-05,0.010118087962614744,0.010652770374343094,0.0022139449097253335,0.0009696228445104304,0.008692268198005814,0.010029791784531164,0.0003646305131970084,0.0002632534198417863,0.014899162494399733,0.010286504746737129,0.007341663696208824,0.0455951652937156,0.017965002011190723,Literary
25,0.066208625,72.8,110,0.3009389,0.052330416,0.21271884,0.08694939,0.08505246,0.19888681,-0.28318277,0.19250029999999999,-0.08654375,0.041804954,0.34095153,-0.02489116,-0.021282963,-0.15537511,-0.40421209999999996,0.00034398698465572345,0.014421127821000405,0.0077958682951057325,0.0020867373712023223,0.000661648434771468,0.007246542141038174,0.007837989150369698,0.0005616114035195485,0.00113199798521909,0.008150385493577448,0.007751992404205767,0.007386944991918061,0.03665742932910253,0.010361730394935669,Literary
26,0.08528004,58.76,164,0.33382586,0.13206306,0.24880868,0.13387728,0.21657179999999998,0.10229141,-0.2653494,0.26378232,0.006460866,-0.043741315999999995,0.37395490000000003,-0.08302908,-0.08041547,-0.13657099,-0.19362119,0.00013706563045050047,0.019160632923392876,0.0024763190568057084,0.0018538126518430188,0.0005174227549506392,0.003906370467839263,0.010089172614743921,0.0007127412783426024,0.00149629979908463,0.006916103269814836,0.006846428241002498,0.008556321980872491,0.04030186420679548,0.008165684934088565,Literary
27,0.079507525,74.12,87,0.16386099999999998,0.07606737,0.23657335,0.19217336,0.20662108,0.21035111,-0.39651212,0.2612831,0.15797555,0.048283853,0.28087565,-0.18329857,0.014886515,0.024430469,-0.1544511,0.0003012741463743247,0.016772174993497344,0.0038679109351287527,0.0008701396153047267,0.001287432377053015,0.007170698937306909,0.009414349257200172,0.000413550225768483,0.002120146632559689,0.010935690132991015,0.010696167830283479,0.007432676455893278,0.04735992155644586,0.012428961988933321,Literary
28,0.08979140699999999,64.75,125,0.38183275,0.09176327,0.27244866,0.00894569,0.14785956,0.28779578,-0.22916459,0.23756190000000002,0.10866179999999999,0.021747159,0.24713403,0.000919502,-0.012001106999999999,-0.20792670000000002,-0.22971423,5.917115997662739e-05,0.015297858109671632,0.005182759637238524,0.003551326226454369,0.0005346536955030976,0.0040680172483931335,0.005683601241326406,0.0007586588011289012,0.0006160140404709601,0.00838117215954658,0.006309124932507896,0.009270852814909442,0.03668083604622536,0.009308891417751559,Literary
29,0.237144735,76.76,15,0.3228373,0.13277902,0.14704820000000002,0.22084297,0.11939939999999999,0.25172967,-0.2169015,0.27681464,0.055009767,0.18455133,0.32545274,-0.181027,0.059067457999999996,-0.12774315,-0.26732033,0.0004549657308070505,0.013942498202151548,0.009671690858124074,0.00032287890573403586,0.0003375552196310375,0.004623038877555513,0.0028912338377093207,0.0006457578114680717,0.001863891864919207,0.008600319943642954,0.007690388482028854,0.008262764724011917,0.031055080206055446,0.009436869835772048,Literary
30,0.085132134,76.15,43,0.29091290000000003,0.20971572,0.29965562,0.26999095,0.20783748,0.1323063,-0.18756914,0.002422146,-0.09971493,-0.09221297,0.3217685,-0.012830775,-0.021445166,-0.21233518,-0.2358565,7.398967104192255e-05,0.01723219438566376,0.00634584745302889,0.0010901144866843255,0.0004907981512447529,0.0059093083938815474,0.008814636143461039,0.00035021777626510005,0.0004439380262515353,0.011009663051038076,0.008491547913244645,0.007791112360714445,0.0451854921053021,0.012615238912647795,Literary
31,0.181516555,43.26,24,0.18335854,0.014116973,0.14581129,0.16790339999999998,0.11650045,0.38887143,-0.36755538,0.17496668,0.2511714,-0.050785404000000006,0.35478425,-0.049721126,-0.030682572999999998,-0.03338448,-0.22853209,0.00012713426649884943,0.01327281742247988,0.0028605209962241124,0.0004703967860457429,0.0006229579058443622,0.006992384657436719,0.0077679036830797,0.0003814027994965483,0.0013094829449381493,0.009242661174466354,0.009560496840713478,0.00784418424297901,0.0355467409130783,0.004640400727208004,Literary
32,0.083031496,66.17,122,0.20776825,0.073198,0.29506618,0.22767702,0.16264613,0.042280067000000005,-0.07242725,0.21737282,0.37295118,-0.26434353,0.27624932,-0.22585905,0.032791372,0.06112708,0.05367711,0.00023054777565356875,0.006207205790266,0.006818743534160635,0.0004151813756473166,0.0005070097269669584,0.004973384431577621,0.00591706727599011,0.000833293443358026,0.000634006383047314,0.009406544626136498,0.00784155506428473,0.01000147511500524,0.02523423556316667,0.010236907377431131,Literary
33,0.13302293199999998,73.41,34,0.25588638,0.082157396,0.22735927,0.28086522,0.15168823,0.22704884,-0.34038696,0.24640615,0.06216946,0.050452534,0.2868156,-0.21671407,0.036735646000000004,0.10266651,-0.07142348,0.00016112659716739443,0.014767252630391699,0.004672671317854438,0.0009023089441374088,0.000636450058811208,0.008209400125678746,0.009764271788344102,0.00024168989575109164,0.0023524483186439585,0.011391650419734785,0.010908270628232603,0.008064386188228091,0.044060067995424,0.012567874579056764,Literary
34,0.07214712599999999,85.42,20,0.34213153,0.12753727,0.15060845,0.11735415,0.24056116,0.24296997,-0.29508916,0.30908605,0.18880095,0.06576376,0.23157169,-0.13210352,-0.007523788000000001,-0.028907257999999998,-0.1369092,0.00017072549655076623,0.013846127135515533,0.0038774943284411315,0.0038254085837307284,0.000989629149497662,0.006056414648826334,0.01243113107088291,0.0005440066669753229,0.0007581369507847585,0.012465854900689848,0.009323348303162183,0.007543752025556739,0.05046819297189685,0.016053983980739848,Literary
35,0.081787409,78.89,71,0.3198494,0.18130392,0.29071724,0.14645554,0.12341505,0.16196233,-0.16245376,0.11358683,0.016905935,-0.19334346,0.2747682,0.017835853999999998,-0.118572816,-0.20608890000000002,-0.32795238,1.714937390494102e-05,0.011444348852563974,0.005030483012116033,0.0016377652079218675,0.00048018246933834857,0.004064401615471022,0.013628035796459798,0.0007717218257223459,0.000420159660671055,0.012490460660765377,0.009423580960765092,0.008488940082945805,0.041624388696276014,0.013347929356012428,Literary
36,0.133076671,71.89,57,0.26766009999999996,0.12998512,0.17099126,0.28300986,0.28102562,0.17042181,-0.21987097,0.26743259999999996,0.10081372,0.10323848599999999,0.23991965,-0.27903277,0.10388411,-0.019881625,-0.10198427,0.0003297821202195566,0.012805607413949224,0.003683498597028607,0.002587951214604317,0.0009222720311224889,0.008887348663543983,0.008926475355773423,0.0006036689658256291,0.0011626217119604708,0.01070394508848222,0.009138877399304662,0.009496607156830962,0.04719238035616469,0.0123640347445027,Literary
37,0.10960500599999999,77.57,36,0.25845304,-0.040274035,0.3446744,-0.041550975,0.26295775,0.07230963,-0.37455907,0.22401245,0.06051859,0.0546395,0.25894806,0.002607528,-0.12543432,-0.10259325,-0.22651865,0.00010962897042274866,0.01189474329086823,0.004485114642883629,0.0008609098559668792,0.0002482773741926955,0.007445096844297843,0.0069743371477766275,0.0005255741817325892,0.0008609098559668792,0.012607331598616095,0.006481006780874259,0.008602649796702748,0.04200401757932785,0.013681050632462428,Literary
38,0.11380118300000001,85.93,40,0.22814503,0.016671868,0.09507002,0.072763875,0.13520227,0.25142273,-0.33523232,0.25032637,0.18566923,-0.008962191999999999,0.39883044,-0.09004547,0.032022692,-0.16450396,-0.23453788,0.00014091254967167375,0.013957388044979285,0.0063622016176760705,0.0011625285347913086,0.0008243384155792914,0.002036186342755686,0.0149015021277795,0.0002818250993433475,0.002078460107657188,0.01194233858467435,0.01071639940253079,0.007341543837894203,0.04173125158526619,0.013731927965504608,Literary
39,0.110441902,78.38,37,0.31439229999999996,0.007179235,0.24260733,0.14204557,0.16086075,0.08902268,-0.35013336,0.18132366,0.026915306,-0.028317247,0.37620836,-0.008061422,-0.20409472,-0.21797983,-0.16664469,0.0002843961322126019,0.00831554844700266,0.0027467318752157277,0.0006028225708438057,0.0006951905454085825,0.009151721690431163,0.0059309962615277665,0.0006125455155348349,0.0001677207959202524,0.010848375539015746,0.007997122008371455,0.008578067953660446,0.03270555520444922,0.012508568345008969,Literary
40,0.079595507,74.83,72,0.31777459999999996,0.22782788,0.19163269,0.29060483,0.2324275,0.17532791,-0.27981466,0.1420249,0.059435863,-0.00034336400000000003,0.28035113,-0.15238819,0.098183155,-0.09500208,-0.21840009,6.89511194022704e-05,0.011329051979567484,0.004966395905835755,0.0029246766479796363,0.0006186447657481484,0.007935124657877953,0.012072191822014177,0.0005726773528133014,0.0008274134328272449,0.010771697097732466,0.008120909618489625,0.009057495657037132,0.04089184442329092,0.011409494952203466,Literary
41,0.062993093,78.89,45,0.31161064,-0.024229689,0.18484186,0.18648921,0.10759338,0.25080463,-0.3215212,0.25575218,0.089493506,0.14399637,0.22463183,-0.18199512,0.057941932,-0.037334763,-0.26646844,6.967383711686089e-05,0.01515137980995121,0.004173284192435565,0.0011862417396306573,0.0015792736413155135,0.005720400678158682,0.011514048210722268,0.0004555597042256289,0.0015524760116551824,0.012753885209673587,0.010177739744993756,0.007574796650653594,0.04985609672872402,0.015762365766206758,Literary
42,0.126798883,80.31,40,0.35559362,0.07133861,0.29179502,0.24894696,0.26429176,0.056482643,-0.28617940000000003,0.17125198,-0.051552013,-0.02380344,0.19459963,-0.19323109,0.20558009,-0.06141654,-0.17153502,9.440688063389337e-05,0.013002106250061039,0.0053779367864548915,0.0026759467545193227,0.0008105970095806707,0.007588359957158809,0.00998108606977645,0.0005338871870330522,0.0011361379772837513,0.012523561027537511,0.008857969731200822,0.0082850176280434,0.046545847562186465,0.01373782883707,Literary
43,0.068533825,75.64,61,0.2656864,0.110489205,0.39304742,-0.026233082999999997,0.16369793,0.21221785,-0.26977846,0.35381642,0.135613,0.07026375,0.11856521,-0.037501924,-0.007962746,-0.10372578,-0.23790266,2.4567445454687582e-05,0.012989478433132997,0.0027850549529086738,0.0002724753041338077,0.0005002825256227289,0.00731663193723241,0.0091703573669952,0.0005181497586806835,0.0008308263371948891,0.011792373818250039,0.010039151574438243,0.007716411276904145,0.038088474071294724,0.013192718209167231,Literary
44,0.115360542,68.23,40,0.3620052,0.025676748,0.24628794,-0.040946975,0.17241286,0.13175768,-0.28320047,0.22653931,0.12059511,-0.022771738,0.28848854,-0.039964825,0.06461621,-0.21247119,-0.31338328,0.0001224318923231254,0.01383085441663178,0.005766147186831068,0.0013546496473171618,0.00045418282635998133,0.003811186325542452,0.008353014589142265,0.0006042606298528448,0.0012875095773335124,0.007148442745317968,0.005513384570422035,0.00874795617728138,0.03311980158134612,0.00812394846802158,Literary
45,0.063398053,69.75,191,0.35432944,0.0911315,0.27046020000000004,0.094117165,0.057400532000000004,0.21269825,-0.27081900000000003,0.25708139999999996,0.083285466,-0.12310034,0.32798377,-0.039870687,-0.14354911,-0.18952459,-0.16669656,0.00025685034005461336,0.013327920611477945,0.004049746251454306,0.0012635730712008734,0.00030473769159021925,0.002210436612927626,0.010588546433861581,0.0003123561338799747,0.0009599237285091906,0.008195267205979824,0.005065175773788858,0.008211592439457871,0.03957889604417826,0.009655831427815804,Literary
46,0.130494412,60.38,56,0.31496936,0.080841176,0.21168935,0.13654001,0.13262641,0.20609318,-0.20528005,0.21825467,0.058185216,0.06591817,0.3009954,-0.066963665,-0.04617451,-0.19064274,-0.38185498,0.00031243343037705033,0.010329238561859452,0.00020828895358470024,0.0009964732893086227,0.000300598830741556,0.0024473952046202277,0.005995408175341428,0.001663944708750503,0.0009799048498189307,0.0062439347676868096,0.005974105895997539,0.01010438116878506,0.02369523539018675,0.006655778835002012,Literary
47,0.137519946,60.08,46,0.3011606,0.0635287,0.33203155,0.074377336,0.20400035,0.040345177,-0.3505342,0.32292423,0.0727206,0.09945866,0.17939928,-0.051293492,-0.22313873,-0.18509741,-0.024959706,0.00022481767834621922,0.0133958436146296,0.0041152601853375005,0.001414706366178648,0.0006607446400175468,0.005856226353018588,0.007103690299939683,0.0005538191588528815,0.0007786368371991007,0.007339474694302791,0.006983056423753907,0.008436146295991665,0.03369249328288644,0.009565718045731206,Literary
48,0.108753159,77.06,47,0.28524783,0.07532251599999999,0.24994677,0.15413709,0.08649379,-0.024747943999999997,-0.17840168,0.36365729999999996,0.039981533,-0.03251496,0.43095326,-0.13025783,-0.11684106,-0.12987453,-0.20305839,5.11937280369765e-05,0.013072684123727927,0.005265640598089011,0.004552585100431124,0.0006618617696209104,0.007463314208819217,0.00881629130693931,0.000928800494385145,0.00026328202990445054,0.007448687429380081,0.0062748883793894055,0.007679059205546475,0.04090378870154422,0.012725298112048445,Literary
49,0.092839966,72.29,65,0.28549904,0.22193712,0.37295768,0.28723738,0.14495897,0.14003801,-0.17672932,0.22192289,0.15785827,-0.011348226999999999,0.19414188,-0.08769833,-0.010624602,-0.15767507,-0.18259364,0.00018897753932806962,0.009978935918177334,0.0017584129574063064,0.002115626598819121,0.0005300589517738538,0.007402388491728776,0.009114709366372138,0.000532363555912001,0.0017745451863733367,0.00945809538295607,0.008817415432551151,0.008132948003521436,0.036779177440691015,0.011251077402434584,Literary
50,0.21807484600000002,-1.2,15,0.2754812,0.13658823,0.30011964,0.14975642,0.23293146,0.21205145,-0.18398328,0.39018115,0.20601574,-0.07880289,0.279558,-0.00341449,-0.07225978,-0.22491206,-0.22785753,0.00010686805357651752,0.017277001994870332,0.0012646053006554574,0.0011933599316044457,0.0003206041607295526,0.006020233684810488,0.0071957822741521805,0.0007658877172983756,0.0019236249643773155,0.006714876033057851,0.008086349387289827,0.00890567113137646,0.035462382445141064,0.0032772869763465374,Christmas Stories
51,0.068633556,80.41,64,0.23878978,0.09091383,0.23113956,0.16835612,0.07005183400000001,0.22918070000000001,-0.19468231,0.20632567,0.13332053,-0.21475784,0.46791536,-0.03975645,0.008200935999999999,-0.07934504,-0.1947026,3.529990989233527e-05,0.010621557097604251,0.005902516511997325,0.002630772231976145,0.0012782283161014037,0.009164971342046838,0.011769733114102314,0.0002805413891443488,0.0002470993692463469,0.014902135644548486,0.009971295599587548,0.007684233016563089,0.05291084914862191,0.019275608691209395,Love and Romance
52,0.076679323,77.87,135,0.26824838,0.15046835,0.35820949999999996,0.13057706,0.28384382,-0.0649814,-0.25975755,0.2991908,0.16107416,-0.015228163000000001,0.20571846,-0.11218131,-0.19004905,-0.11472926,0.030574165,0.000768106652993206,0.014473016279964107,0.005583899500064094,0.0018705294193052172,0.0008573259838482246,0.004353288039994872,0.00776515831303679,0.00035585181387001665,0.000953723881553647,0.015882066401743365,0.007563132931675426,0.008559928214331497,0.050964748109216765,0.01061812588129727,Literary
53,0.118516176,76.96,83,0.30209014,-0.06479829,0.099333435,-0.09162824,0.2738792,0.16830227,-0.35056818,0.26172449999999997,-0.004227004,0.035435483,0.21145868,-0.18197116,0.048999157,-0.003097924,-0.33346045,9.495986549214347e-05,0.011847639688755076,0.004398876122062528,0.000782022421700005,0.0006004815023767896,0.006222664126955754,0.007186227467978975,0.0004049758969517883,0.0004329052691553599,0.009783659082911135,0.007225328589063975,0.008649726571446126,0.037310848326751314,0.01085056110108757,Love and Romance
